name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
31,2011,220000,222300,2,1,0,1,22.07,1199,73.9,5.0
30,2013,625000,100000,2,1,0,2,12.99,2494,100.57,7.0
21,2013,295000,120000,2,1,0,1,23.2,1248,73.94,5.0
29,2010,235000,90000,2,1,0,1,14.0,1948,90.0,9.0
12,2012,500000,330000,1,1,0,2,13.44,2359,198.25,5.0
21,2017,509999,20000,1,1,0,1,22.0,1197,81.8,5.0
21,2020,370000,16000,3,1,0,1,33.0,796,47.3,5.0
12,2016,370000,30000,1,1,0,2,18.9,1197,82.0,5.0
20,2012,300000,210000,2,1,0,1,17.21,1493,100.0,7.0
12,2015,350000,20000,1,1,0,1,19.81,1086,68.05,5.0
27,2018,395000,20000,1,1,0,1,23.01,999,67.0,5.0
30,2015,850000,100000,2,1,0,1,12.99,2494,100.6,8.0
30,2015,1150000,40000,2,1,0,1,12.99,2494,100.6,7.0
14,2016,3500000,35000,2,1,1,1,14.74,2993,270.9,5.0
31,2012,280000,120000,2,1,0,2,20.54,1598,103.6,5.0
20,2018,775000,50000,2,1,0,2,18.49,1493,100.0,7.0
12,2012,420000,100000,2,1,0,2,22.32,1582,126.32,5.0
11,2010,310000,91000,1,1,0,2,17.0,1497,118.0,5.0
15,2017,1550000,50000,2,1,0,1,17.1,1956,170.0,5.0
8,2015,375000,67000,2,1,0,1,20.4,1248,91.7,5.0
12,2015,500000,40000,1,1,0,1,18.9,1197,82.0,5.0
21,2013,300000,100000,2,1,0,2,23.2,1248,73.94,5.0
11,2008,155000,120000,1,1,0,2,17.7,1497,78.0,5.0
21,2013,350000,185000,2,1,0,1,23.4,1248,74.0,5.0
20,2016,950000,75000,2,1,1,3,16.0,2179,140.0,7.0
12,2015,350000,80000,2,1,0,3,24.0,1120,70.0,5.0
13,2019,1900000,30000,2,1,1,1,12.4,1999,147.9,5.0
29,2020,537000,5000,1,1,0,1,17.0,1198,108.5,5.0
31,2019,585000,10000,1,1,0,1,18.78,999,75.0,5.0
21,2012,350000,140000,2,1,0,1,20.77,1248,88.76,7.0
12,2019,700000,19000,1,1,0,1,18.6,1197,81.86,5.0
21,2017,849000,44600,2,2,0,1,24.52,1248,88.5,7.0
31,2014,574000,28080,1,2,1,1,0.0,1197,103.25,5.0
12,2014,484999,28800,1,2,0,1,18.6,1197,81.83,5.0
27,2018,360000,21900,1,2,0,1,20.71,799,53.26,5.0
31,2014,575000,28100,1,2,1,1,0.0,1197,103.25,5.0
11,2014,550000,110000,2,1,0,2,26.0,1498,98.6,5.0
12,2016,700000,100000,2,1,0,1,22.54,1396,88.73,5.0
21,2019,825000,7673,2,1,1,1,28.4,1248,74.02,5.0
21,2008,114999,100000,1,1,0,2,18.9,1061,67.0,5.0
29,2009,150000,75000,1,1,0,2,15.0,1368,90.0,5.0
21,2018,851000,50000,2,1,1,1,28.4,1248,74.02,5.0
12,2014,550000,40000,1,1,0,1,17.43,1396,105.5,5.0
21,2016,890000,40000,2,1,0,1,24.52,1248,88.5,7.0
12,2012,265000,100000,1,1,0,2,18.5,1197,80.0,5.0
20,2014,900000,110000,2,1,0,1,15.4,1997,120.0,7.0
5,2013,210000,96272,2,1,0,1,25.44,936,57.6,5.0
4,2015,1650000,74000,2,1,1,1,18.88,1995,184.0,5.0
30,2011,750000,168000,2,1,0,2,12.8,2494,102.0,7.0
10,2019,675000,7000,1,1,0,1,19.4,1194,94.93,5.0
12,2017,715000,60000,2,1,0,1,21.19,1396,88.73,5.0
29,2013,227999,60000,2,1,0,2,25.0,1396,69.01,5.0
21,2015,400000,22500,1,1,0,1,20.51,998,67.04,5.0
21,2020,925000,7400,2,1,1,1,24.3,1248,88.5,5.0
21,2011,275000,70000,1,1,0,3,17.5,1298,85.8,5.0
21,2009,175000,67000,1,1,0,1,18.9,1061,67.0,5.0
10,2009,155000,110000,2,1,0,3,17.7,1399,68.0,5.0
21,2012,325000,175000,2,1,0,2,21.5,1248,88.8,5.0
20,2014,700000,120000,2,1,0,1,12.05,2179,120.0,9.0
29,2008,50000,120000,2,1,0,3,17.5,1396,70.0,5.0
20,2012,450000,370000,2,1,0,1,12.05,2179,120.0,9.0
12,2014,645000,150360,2,1,0,1,22.32,1582,126.32,5.0
29,2017,597000,15000,2,1,0,1,24.7,1047,69.0,5.0
27,2018,400000,30000,1,1,1,2,24.04,999,67.0,5.0
21,2009,300000,150000,2,1,0,1,17.8,1248,75.0,5.0
21,2015,573000,100000,2,1,0,2,25.2,1248,74.0,5.0
21,2011,180000,70000,1,1,0,1,20.92,998,67.1,5.0
29,2011,70000,40000,1,1,0,1,26.0,624,35.0,4.0
30,2008,500000,154000,2,1,0,3,12.8,2494,102.0,8.0
12,2004,110000,110000,1,1,0,2,14.4,1599,94.0,5.0
21,2013,450000,120000,2,1,0,2,20.77,1248,88.76,7.0
29,2013,310000,145000,2,1,0,1,15.3,2956,83.83,7.0
20,2017,400000,30000,2,1,0,1,25.32,1198,77.0,6.0
21,2014,390000,90000,2,1,0,2,22.9,1248,74.0,5.0
21,2011,122000,110000,1,1,0,4,19.7,796,46.3,5.0
20,2016,741000,70000,2,1,0,1,15.4,1997,120.0,7.0
12,2012,330000,40000,2,1,0,2,23.0,1396,90.0,5.0
20,2010,300000,166000,2,1,0,3,12.05,2179,120.0,8.0
12,2011,215000,100000,1,1,0,3,20.36,1197,78.9,5.0
21,2009,150000,75000,1,1,0,3,18.9,1061,67.0,5.0
12,2013,250000,42130,1,1,0,1,21.1,814,55.2,5.0
21,2010,180000,53000,1,1,0,2,21.1,1197,85.8,5.0
21,2006,150000,106000,1,1,0,2,17.3,993,60.0,5.0
30,2005,275000,96000,1,1,0,2,13.4,1794,125.0,5.0
21,2019,556000,10000,1,1,0,1,21.01,1197,81.8,5.0
21,2016,550000,37000,1,1,0,1,20.85,1197,83.14,5.0
20,2018,1500000,20000,2,1,1,1,16.0,2179,138.0,7.0
30,2017,549000,35000,1,1,0,1,17.71,1197,78.9,5.0
12,2016,630000,50000,1,1,0,1,18.6,1197,81.83,5.0
20,2020,679000,5000,2,1,0,1,0.0,2523,70.0,2.0
12,2017,1125000,47000,2,1,0,2,19.67,1582,126.2,5.0
21,2017,680000,71000,2,1,0,1,27.39,1248,74.0,5.0
11,2017,1050000,50000,2,1,0,1,25.6,1498,97.9,5.0
29,2015,450000,57000,2,1,0,1,23.0,1248,88.7,5.0
21,2010,210000,43000,1,1,0,1,18.9,998,67.1,5.0
21,2014,470000,60000,2,1,0,1,23.4,1248,74.0,5.0
21,2014,470000,60000,1,1,0,1,19.1,1197,85.8,5.0
12,2015,550000,40000,2,1,0,1,22.54,1396,88.73,5.0
21,2011,204999,60000,1,1,0,1,19.0,998,66.1,5.0
11,2015,950000,30000,1,1,1,1,18.0,1497,117.3,5.0
12,2015,550000,160000,2,1,0,2,22.54,1396,88.73,5.0
30,2007,270000,147500,2,1,0,2,12.8,2494,102.0,7.0
31,2013,280000,90000,2,1,0,3,22.07,1199,73.9,5.0
21,2015,630000,70000,2,1,0,2,28.09,1248,88.5,5.0
11,2007,220000,70000,1,1,0,1,17.7,1497,78.0,5.0
20,2014,320000,120000,2,1,0,1,14.95,2489,93.7,7.0
12,2013,225000,75000,1,1,0,2,21.1,814,55.2,5.0
11,2010,380000,85000,1,1,0,2,17.0,1497,118.0,5.0
21,2012,380000,70000,2,1,0,3,19.3,1248,73.9,5.0
31,2017,600000,29000,2,1,0,1,22.0,1498,108.495,5.0
10,2014,620000,40000,2,1,0,2,13.1,2499,141.0,7.0
12,2012,500000,90000,2,1,1,1,19.08,1582,126.32,5.0
20,2015,700000,40000,2,1,1,1,18.49,1493,100.0,7.0
10,2015,550000,138000,2,1,0,1,22.77,1498,98.59,5.0
21,2016,600000,70000,2,1,0,1,25.2,1248,74.0,5.0
31,2019,550000,30000,1,1,0,2,19.44,999,75.0,5.0
12,2013,475000,125000,2,1,0,3,22.32,1582,126.3,5.0
11,2015,615000,120000,2,1,0,2,26.0,1498,98.6,5.0
21,2013,385000,180000,2,1,0,2,23.4,1248,74.0,5.0
29,2015,500000,20000,1,1,0,1,17.57,1193,88.7,5.0
27,2012,450000,80000,2,1,0,1,19.87,1461,83.8,5.0
30,2014,969999,110000,2,1,0,2,12.99,2494,100.6,7.0
12,2013,580000,80000,2,1,0,2,22.32,1582,126.32,5.0
30,2017,550000,40000,2,1,0,1,23.59,1364,67.05,5.0
11,2018,780000,30000,1,1,0,1,17.5,1199,88.7,5.0
10,2014,500000,80000,2,1,0,1,25.01,1498,89.75,5.0
28,2011,270000,140000,2,1,0,2,20.0,1968,108.5,5.0
21,2017,335000,25000,1,1,0,1,23.95,998,67.05,5.0
21,2017,755000,20000,2,1,0,1,28.4,1248,74.02,5.0
12,2016,651000,42323,2,2,0,1,21.19,1396,88.76,5.0
4,2011,1075000,42545,2,2,1,1,19.62,1998,190.0,5.0
21,2016,690000,32000,2,2,0,1,25.1,1248,88.5,5.0
21,2017,589000,41232,2,2,0,1,26.59,1248,74.0,5.0
20,2015,445000,40200,2,2,0,1,21.0,1498,74.96,7.0
10,2013,475000,48000,2,2,0,2,21.7,1498,98.96,5.0
11,2014,465000,27233,2,2,0,1,27.4,1498,98.63,5.0
29,2011,225000,35000,1,1,0,1,15.0,1368,90.0,5.0
30,2005,310000,200000,2,1,0,2,12.8,2494,102.0,8.0
29,2016,445000,63000,2,2,0,1,15.3,2956,83.8,9.0
20,2015,445000,62000,2,2,0,1,21.0,1498,74.96,7.0
29,2012,450000,68240,2,2,0,1,13.93,2956,138.1,7.0
20,2008,450000,78000,2,2,0,1,15.4,1997,120.0,7.0
21,2010,200000,35000,1,2,0,1,18.9,998,67.1,5.0
21,2018,611000,9000,1,2,0,1,19.1,1197,85.8,5.0
12,2016,819999,39000,2,2,0,1,19.67,1582,126.2,5.0
12,2016,825000,39000,2,2,0,1,21.38,1396,88.7,5.0
10,2015,599000,92651,2,2,0,1,21.7,1498,98.96,5.0
21,2018,490000,28000,1,2,0,1,16.1,1197,85.0,5.0
12,2017,340000,30000,1,1,0,1,21.1,814,55.2,5.0
22,2009,1000000,80000,1,1,1,3,10.93,3498,272.0,5.0
12,2018,1237000,46000,2,1,0,1,19.67,1582,126.2,5.0
31,2013,350000,70000,2,1,0,2,22.07,1199,73.9,5.0
21,2000,31000,56194,1,1,0,4,16.1,796,37.0,4.0
21,2018,695000,40000,1,1,0,1,22.0,1197,81.8,5.0
21,2015,270000,40000,1,1,0,1,22.74,796,47.3,5.0
21,2016,790000,120000,2,1,0,1,24.52,1248,88.5,7.0
21,2016,590000,120000,2,1,0,1,25.2,1248,74.0,5.0
21,2017,635000,120000,1,1,1,1,21.21,1197,81.8,5.0
20,2015,540000,110000,2,1,0,2,15.96,2523,62.1,7.0
27,2012,265000,67000,2,1,0,2,23.08,1461,63.12,5.0
21,2014,600000,50000,2,1,0,1,23.4,1248,74.0,5.0
12,2012,409999,100000,2,1,0,2,22.32,1582,126.3,5.0
30,2015,525000,80000,2,1,0,2,23.59,1364,67.05,5.0
10,2011,150000,50000,2,1,0,1,18.5,1399,68.0,5.0
21,2007,55000,70000,1,1,0,3,15.9,1298,85.0,5.0
21,2011,130000,70000,1,1,0,2,14.0,796,35.0,5.0
21,2017,925000,50000,2,1,0,1,24.3,1248,88.5,5.0
27,2017,690000,65000,2,1,0,2,21.04,1461,83.8,7.0
21,2012,560000,200000,2,1,0,2,20.77,1248,88.76,7.0
21,2018,950000,7500,2,1,0,1,28.09,1248,88.5,5.0
27,2017,695000,65000,2,1,0,2,21.04,1461,83.8,7.0
21,2013,450000,35000,1,1,0,2,18.6,1197,85.8,5.0
4,2013,2000000,60000,2,1,1,1,16.2,2993,235.0,5.0
21,2009,229999,71000,1,1,0,1,16.1,1197,85.0,5.0
21,2017,300000,30000,1,1,0,1,23.95,998,67.05,5.0
21,2012,200000,50000,1,1,0,2,19.7,796,46.3,5.0
22,2008,725000,80000,2,1,1,2,14.84,2143,170.0,5.0
24,2011,235000,90000,1,1,0,2,18.06,1198,75.0,5.0
12,2017,666000,13000,1,1,0,1,18.6,1197,81.83,5.0
21,2000,65000,100000,1,1,0,3,16.1,796,37.0,4.0
11,2018,834000,30000,2,1,0,1,25.5,1498,98.6,5.0
20,2012,430000,120000,2,1,0,1,15.96,2523,62.1,7.0
21,2010,360000,120000,2,1,0,2,17.8,1248,75.0,5.0
12,2014,240000,70000,1,1,0,1,21.1,814,55.2,5.0
21,2016,210000,210000,2,1,0,1,25.2,1248,74.0,5.0
29,2010,135000,148000,2,1,0,2,19.09,1396,69.0,5.0
20,2017,700000,54188,2,1,0,1,18.49,1493,100.0,7.0
20,2017,750000,60000,2,1,0,1,18.49,1493,100.0,7.0
28,2012,425000,90000,2,1,0,1,20.5,1598,103.5,5.0
5,2011,150000,100000,1,1,0,3,18.6,1199,79.4,5.0
12,2014,215000,40000,1,1,0,1,21.1,814,55.2,5.0
7,2014,225000,35000,1,1,0,1,20.63,1198,67.0,5.0
27,2017,330000,20000,1,1,0,1,23.01,999,67.0,5.0
21,2007,54000,144000,4,1,0,2,10.9,796,32.8,5.0
12,2014,374000,54043,1,2,1,1,18.9,1197,81.86,5.0
12,2012,549000,66657,2,2,1,1,22.32,1582,126.32,5.0
29,2016,390000,42000,2,1,0,2,19.09,1405,69.01,5.0
12,2013,455999,35582,1,2,0,1,18.5,1197,82.85,5.0
31,2013,453000,54327,1,2,1,2,17.2,1197,103.6,5.0
31,2016,579000,7949,1,2,0,1,17.0,1198,73.75,5.0
12,2010,258000,59734,1,2,1,1,16.95,1197,78.9,5.0
11,2012,428000,49185,1,2,0,1,16.8,1497,116.4,5.0
12,2011,262000,56389,1,2,0,1,20.36,1197,78.9,5.0
31,2013,389000,58245,1,2,0,1,16.47,1198,73.9,5.0
24,2015,346000,36422,1,2,0,1,18.44,1198,75.0,5.0
11,2011,339000,42535,1,2,0,1,16.7,1198,88.8,5.0
12,2011,272000,40736,1,2,1,1,16.95,1197,78.9,5.0
21,2012,369000,56246,1,2,0,1,18.6,1197,85.8,5.0
21,2011,277000,55403,1,2,0,1,18.6,1197,85.8,5.0
29,2018,535000,30000,1,1,0,1,20.3,1199,84.0,5.0
21,2015,265000,67000,1,1,0,1,23.95,998,67.05,5.0
12,2013,400000,70000,1,1,0,1,17.01,1591,121.3,5.0
12,2014,459999,90000,2,1,0,2,24.0,1120,70.0,5.0
12,2019,667000,7500,1,1,0,1,18.6,1197,81.86,5.0
29,2011,300000,80000,2,1,0,2,11.57,2179,138.1,7.0
29,2012,229999,186000,2,1,0,1,23.57,1396,70.0,5.0
29,2016,200000,110000,2,1,0,2,25.0,1396,69.0,5.0
10,2005,150000,120000,2,1,0,3,17.8,1399,68.0,5.0
10,2012,280000,105358,2,1,0,3,17.8,1399,67.0,5.0
12,2014,590000,70000,1,1,0,2,18.6,1197,81.83,5.0
12,2010,142000,49200,1,1,0,2,19.81,1086,68.05,5.0
11,2017,850000,40000,1,1,0,1,17.4,1497,117.6,5.0
11,2014,600000,40000,2,1,0,2,24.2,1498,98.6,7.0
20,2017,700000,40000,2,1,0,1,18.49,1493,100.0,7.0
5,2013,200000,70000,1,1,0,1,18.6,1199,79.4,5.0
12,2016,900000,110000,2,1,0,1,19.67,1582,126.2,5.0
21,2014,220000,100000,1,1,0,1,23.95,998,67.05,5.0
12,2018,650000,10000,1,1,1,2,18.9,1197,81.86,5.0
30,2017,3100000,70000,2,1,1,1,15.04,2755,174.5,7.0
30,2016,1500000,100600,2,1,0,2,13.68,2393,147.8,8.0
4,2012,1800000,50000,2,1,1,1,16.09,1995,184.0,5.0
20,2014,800000,136000,2,1,0,1,15.1,2179,140.0,7.0
22,2017,2100000,48000,2,1,1,2,17.9,2143,136.0,5.0
10,2010,250000,110000,2,1,0,3,17.8,1399,68.0,5.0
27,2012,550000,86000,2,1,0,1,19.01,1461,108.45,5.0
21,2009,125000,141000,1,1,0,2,19.7,796,46.3,5.0
11,2011,450000,80000,1,1,0,3,17.0,1497,118.0,5.0
20,2015,850000,140000,2,1,0,1,16.0,2179,140.0,7.0
21,2014,459999,65000,2,1,0,2,23.4,1248,74.0,5.0
21,2014,434999,110000,2,1,0,2,23.4,1248,74.0,5.0
29,2008,120000,100000,2,1,0,2,17.0,1405,70.0,5.0
21,2015,600000,80000,2,1,0,1,25.2,1248,74.0,5.0
21,2008,135000,90000,1,1,0,2,18.9,998,67.1,5.0
10,2016,550000,44000,1,1,0,1,18.16,1196,86.8,5.0
21,2014,385000,25000,1,1,0,1,23.1,998,67.04,5.0
12,2016,800000,25000,1,1,0,1,15.29,1591,121.3,5.0
12,2016,780000,35000,2,1,0,1,22.54,1396,88.73,5.0
21,2008,100000,195000,1,1,0,2,19.7,796,46.3,5.0
12,2017,650000,60000,2,1,0,1,22.54,1396,88.73,5.0
21,2004,50000,50000,1,1,0,1,16.1,796,37.0,4.0
12,2012,425000,100000,2,1,0,2,22.32,1582,126.32,5.0
8,2015,500000,70000,2,1,0,1,20.4,1248,91.7,5.0
21,2017,590000,30000,2,1,0,1,25.2,1248,74.0,5.0
21,2016,459999,27000,1,1,0,1,23.1,998,67.04,5.0
21,2020,578000,5000,1,1,0,1,21.21,1197,81.8,5.0
21,2012,550000,110000,2,1,0,2,20.77,1248,88.76,7.0
11,2013,465000,80000,1,1,0,2,16.8,1497,116.3,5.0
20,2018,890000,80000,2,1,0,1,16.5,1493,70.0,7.0
20,2014,250000,110000,2,1,0,1,20.8,1461,65.0,5.0
21,2018,420000,35000,1,1,1,1,20.51,998,67.0,5.0
21,2017,550000,20000,1,1,0,1,21.21,1197,81.8,5.0
21,2018,270000,20000,1,1,0,1,24.7,796,47.3,5.0
21,2018,700000,7800,1,1,1,1,22.0,1197,81.8,5.0
21,2017,500000,20000,1,1,0,1,20.4,1197,81.8,5.0
29,2019,1250000,15000,2,1,0,1,17.6,2179,147.94,7.0
12,2013,320000,31377,1,1,0,2,18.5,1197,82.85,5.0
21,2018,700000,50000,2,1,0,1,28.4,1248,74.02,5.0
21,2015,290000,60000,1,1,0,1,20.51,998,67.04,5.0
30,2012,550000,100000,1,1,1,1,14.53,1794,138.1,5.0
11,2012,265000,60000,1,1,0,1,19.4,1198,86.8,5.0
21,2018,830000,5000,1,1,1,1,21.4,1197,83.1,5.0
29,2017,800000,60000,2,1,0,1,14.1,2179,147.94,7.0
21,2011,160000,25000,1,1,0,2,19.7,796,46.3,5.0
27,2018,335000,30000,1,1,0,1,25.17,799,53.3,5.0
7,2017,329000,80000,1,1,0,2,20.63,1198,67.0,5.0
21,2017,775000,75000,2,1,0,1,24.3,1248,88.5,5.0
12,2020,524000,32000,1,1,0,1,20.14,1197,81.86,5.0
21,2015,245000,40000,1,1,0,1,22.74,796,47.3,5.0
12,2012,275000,93000,1,1,0,2,17.0,1197,80.0,5.0
12,2015,610000,50000,2,1,0,2,21.19,1396,88.73,5.0
21,2015,615000,60000,2,1,0,1,26.59,1248,74.0,5.0
21,2014,684000,60000,2,1,0,2,20.77,1248,88.8,7.0
21,2014,680000,64000,2,1,0,2,20.77,1248,88.8,7.0
27,2014,500000,120000,2,1,0,1,20.45,1461,83.8,5.0
27,2014,520000,120000,2,1,0,1,20.45,1461,83.8,5.0
10,2018,675000,60000,2,1,0,1,24.4,1498,98.63,5.0
22,2011,1350000,81500,2,1,1,2,14.84,2143,167.62,5.0
22,2011,1350000,80000,2,1,1,1,15.8,2148,170.0,5.0
21,2019,675000,5000,1,1,0,1,21.21,1197,81.8,5.0
10,2016,725000,30000,2,1,0,1,21.7,1498,98.96,5.0
20,2019,1200000,15000,2,1,0,1,20.0,1497,115.0,5.0
31,2018,650000,40000,2,2,0,1,20.14,1498,88.0,5.0
20,2019,1090000,16500,1,2,0,1,17.0,1197,110.0,5.0
12,2017,1100000,67000,2,1,1,1,17.01,1582,126.2,5.0
12,2017,670000,48000,2,1,0,1,22.54,1396,88.73,5.0
12,2018,780000,35000,2,1,0,1,22.54,1396,88.73,5.0
21,2017,720000,60000,2,1,0,1,28.09,1248,88.5,5.0
21,2018,610000,52000,1,2,0,1,22.0,1197,81.8,5.0
31,2017,600000,29000,2,1,0,1,22.0,1498,108.495,5.0
27,2016,535000,50000,2,1,0,1,19.87,1461,83.8,5.0
12,2009,142000,110000,1,1,0,1,20.36,1197,78.9,5.0
21,2017,515000,23000,1,1,0,1,21.4,1197,83.1,5.0
7,2016,335000,40000,1,2,0,1,20.63,1198,67.0,5.0
12,2017,957000,60000,2,1,0,1,21.38,1396,88.7,5.0
21,2017,605000,127000,2,1,0,1,28.4,1248,74.02,5.0
29,2013,316000,140000,2,1,0,1,21.02,1248,88.76,5.0
27,2019,675000,5000,1,1,0,1,20.0,999,72.0,7.0
21,2015,520000,70000,2,1,0,1,26.59,1248,74.0,5.0
21,2011,265000,60000,2,1,0,1,19.3,1248,73.9,5.0
31,2016,395000,40000,1,1,0,2,16.2,1199,74.0,5.0
31,2016,385000,40000,1,1,0,2,16.2,1199,74.0,5.0
21,2009,142000,70000,1,1,0,2,18.9,1061,67.0,5.0
12,2009,160000,35000,1,1,0,1,19.81,1086,68.05,5.0
29,2012,180000,50000,2,1,0,3,19.09,1396,69.0,5.0
11,2013,480000,42462,1,2,0,1,16.8,1497,116.3,5.0
21,2015,470000,54723,2,2,0,1,25.2,1248,74.0,5.0
21,2018,480000,20375,1,2,0,1,20.89,1197,81.8,5.0
21,2013,450000,43978,2,2,0,2,28.4,1248,74.0,5.0
21,2017,520000,28832,2,2,0,1,23.4,1248,74.0,5.0
10,2019,700000,3177,1,2,0,1,18.5,1194,94.93,5.0
12,2015,400000,39414,1,2,0,1,18.9,1197,81.86,5.0
29,2012,200000,30078,1,2,0,1,15.3,1396,70.0,5.0
12,2012,250000,44588,1,2,0,1,21.1,814,55.2,5.0
21,2015,400000,49907,1,2,0,1,21.63,998,67.04,5.0
21,2013,371000,67082,1,2,0,2,21.21,1197,81.8,5.0
12,2016,450000,40000,1,1,0,1,18.9,1197,82.0,5.0
10,2016,570000,112879,2,2,0,2,23.0,1498,98.96,5.0
11,2013,300000,80000,1,1,0,2,19.4,1198,86.8,5.0
12,2017,620000,25000,1,1,0,1,18.6,1197,81.83,5.0
11,2018,949000,10200,1,1,0,1,17.4,1497,117.6,5.0
20,2018,750000,60000,2,1,0,1,16.5,1493,70.0,7.0
21,2017,350000,20000,1,1,0,2,23.1,998,67.04,5.0
20,2017,1250000,60000,2,1,0,1,16.0,2179,140.0,7.0
27,2016,270000,30000,1,1,0,3,23.01,999,67.0,5.0
12,2013,235000,40000,1,1,0,2,21.1,814,55.2,5.0
21,2016,500000,60000,1,1,0,1,20.4,1197,81.8,5.0
21,2012,220000,111000,1,1,0,1,19.7,796,46.3,5.0
21,2014,380000,70000,2,1,0,2,23.4,1248,74.0,5.0
21,2010,160000,100000,1,1,0,3,20.92,998,67.1,5.0
21,2010,160000,100000,1,1,0,3,20.92,998,67.1,5.0
12,2017,339000,25000,1,1,0,1,20.3,998,68.05,5.0
10,2011,229999,100000,1,1,0,1,15.3,1596,99.6,5.0
20,2016,400000,35000,2,1,0,1,25.32,1198,77.0,6.0
12,2018,470000,25000,2,1,0,1,25.4,1186,73.97,5.0
21,2003,45000,58000,1,1,0,1,16.1,796,37.0,4.0
10,2019,575000,20000,1,1,0,1,19.4,1194,94.93,5.0
7,2019,325000,1300,1,1,0,1,22.5,999,67.0,5.0
21,1997,50000,120000,1,1,0,2,16.1,796,37.0,4.0
21,2014,350000,15000,1,1,0,1,20.51,998,67.04,5.0
14,2017,2711000,9000,2,2,1,1,13.6,1999,177.0,5.0
18,2019,5150000,20000,1,2,1,1,22.37,2487,214.56,5.0
14,2017,3200000,45000,2,2,1,1,19.33,1999,177.0,5.0
29,2015,503000,110000,2,1,0,1,14.1,2179,147.94,7.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
30,2016,2000000,68089,1,3,1,1,19.16,2494,157.7,5.0
21,2013,225000,58343,1,3,0,1,21.79,998,67.05,5.0
21,2018,740000,38817,2,2,0,1,27.39,1248,74.0,5.0
11,2016,550000,56494,1,3,0,1,18.2,1199,88.7,5.0
30,2013,750000,79328,2,3,0,2,12.99,2494,100.6,7.0
21,2019,650000,5621,1,3,1,1,22.0,1197,81.8,5.0
30,2017,625000,25538,1,3,0,1,16.78,1496,88.73,5.0
21,2018,600000,69779,1,2,1,1,22.0,1197,81.8,5.0
12,2017,450000,56290,2,2,0,1,24.0,1186,73.97,5.0
4,2019,5400000,7500,2,2,1,1,16.78,1995,190.0,5.0
4,2019,5500000,8500,2,2,1,1,16.78,1995,190.0,5.0
11,2019,779000,7032,1,3,1,1,19.0,1199,88.76,5.0
28,2016,645000,11000,1,2,1,1,14.3,1598,103.5,5.0
32,2018,2475000,2000,2,2,1,1,16.8,1984,150.0,5.0
27,2016,300000,25000,1,1,0,1,25.17,799,53.3,5.0
24,2014,540000,150000,2,1,0,1,19.01,1461,108.5,5.0
21,2018,580000,10000,1,1,0,1,23.1,998,67.04,5.0
12,2015,1000000,70000,2,1,0,1,19.67,1582,126.2,5.0
29,2017,459999,80000,2,1,0,1,22.95,1248,74.0,5.0
21,2015,635000,50000,2,1,0,1,25.2,1248,74.0,5.0
12,2014,650000,83000,2,1,0,3,22.32,1582,126.32,5.0
21,2013,525000,116000,2,1,0,2,23.4,1248,74.0,5.0
8,2015,350000,60000,1,1,0,3,15.8,1172,67.1,5.0
21,2008,320000,175802,2,1,0,3,19.3,1248,73.9,5.0
30,2006,450000,192000,2,1,0,4,12.8,2494,102.0,8.0
31,2011,227000,73840,1,1,0,1,15.04,1598,103.6,5.0
20,2011,325000,162000,2,1,0,2,13.6,2523,63.0,8.0
7,2018,275000,20000,1,1,1,1,23.0,999,67.0,5.0
12,2013,300000,75000,1,1,0,3,18.9,1197,82.0,5.0
20,2011,400000,320000,2,1,0,3,12.05,2179,120.0,8.0
31,2015,550000,120000,2,1,0,2,20.34,1498,103.2,5.0
21,2016,550000,20000,1,1,0,1,20.4,1197,81.8,5.0
28,2017,900000,40000,2,1,1,1,21.66,1498,108.6,5.0
21,2010,165000,20000,1,1,0,1,19.7,796,46.3,5.0
12,2014,210000,70000,1,1,0,1,21.1,814,55.2,5.0
27,2016,650000,30000,2,1,0,1,19.64,1461,108.45,5.0
20,2014,680000,120000,2,1,0,1,15.1,2179,140.0,7.0
27,2019,390000,25000,1,1,0,1,23.01,999,67.0,5.0
27,2016,260000,80000,1,1,0,1,25.17,799,53.3,5.0
21,2013,450000,67000,1,1,0,1,19.1,1197,85.8,5.0
12,2008,130000,120000,1,1,0,2,19.81,1086,68.05,5.0
21,2019,890000,9000,2,1,0,1,24.3,1248,88.5,5.0
32,2019,3800000,20000,2,1,1,1,18.0,1969,190.0,5.0
31,2010,225000,80000,1,1,0,2,14.0,1595,102.0,5.0
30,2018,3200000,60000,2,1,1,1,15.04,2755,174.5,7.0
29,2010,210000,120000,2,1,0,1,21.12,1248,88.8,5.0
30,2014,3500000,60000,2,1,1,1,11.0,2982,170.3,7.0
11,2014,750000,80000,2,1,0,2,25.1,1498,98.6,5.0
5,2011,350000,120000,2,1,0,2,12.2,2499,80.0,10.0
11,2019,2000000,24857,1,2,1,0,16.5,1799,139.46,5.0
12,2017,270000,26442,1,1,0,1,20.3,998,68.05,5.0
21,2017,700000,35000,1,1,0,1,17.5,1373,91.1,7.0
21,2010,130000,28000,1,1,0,2,19.7,796,46.3,5.0
21,2015,650000,80000,2,1,0,1,20.77,1248,88.8,7.0
21,2005,55000,39000,1,1,0,1,19.7,796,46.3,5.0
21,2017,475000,20000,1,1,1,1,20.51,998,67.0,5.0
24,2013,325000,50000,2,1,0,1,21.64,1461,84.8,5.0
